objectid,filename,title,creator,mine,date,description,subject,location,latitude,longitude,source,format_original,format,type,identifier,language,rights,rightsstatement
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_35,cometbus_4_8107_box_4_35.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; foreign policy; war; anti imperialism; state power,"Berkeley, CA ",37.8715,-122.273,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-35,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_36,cometbus_4_8107_box_4_36.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; foreign policy; war; anti imperialism; conflict,"Berkeley, CA ",37.8715,-122.273,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-36,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_37,cometbus_4_8107_box_4_37.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; foreign policy; war; anti imperialism; conflict,"Berkeley, CA ",37.8715,-122.273,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-37,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_38,cometbus_4_8107_box_4_38.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; foreign policy; war; anti imperialism; conflict,"Berkeley, CA ",37.8715,-122.273,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-38,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_39,cometbus_4_8107_box_4_39.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; community,"Berkeley, CA ",37.8715,-122.273,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-39,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_40,cometbus_4_8107_box_4_40.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; war; nationalism; environmental,"Berkeley, CA ",37.8715,-122.273,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-40,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_punk_in_my_vitamins_1992_aug1993_4_5_42,cometbus_4_8107_box_4_42.jpg,Punk In My Vitamins 1992 Aug1993,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1993-08,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder punk_in_my_vitamins_1992_aug1993_4_5).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; punk in my vitamins aug; identity; culture; anti establishment,"Berkeley, CA ",37.8715,-122.273,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-42,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_punk_in_my_vitamins_1992_aug1993_4_5_43,cometbus_4_8107_box_4_43.jpg,Punk In My Vitamins 1992 Aug1993,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1993-08,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder punk_in_my_vitamins_1992_aug1993_4_5).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; punk in my vitamins aug; community; music scene,"Berkeley, CA ",37.8715,-122.273,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-43,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_punk_in_my_vitamins_1992_aug1993_4_5_44,cometbus_4_8107_box_4_44.jpg,Punk In My Vitamins 1992 Aug1993,Vern Rumsey,Cometbus Punk and Underground Press Collection,1993-08,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder punk_in_my_vitamins_1992_aug1993_4_5).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; punk in my vitamins aug; anti authority; culture; conspiracy,"Berkeley, CA ",37.8715,-122.273,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-44,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_punk_in_my_vitamins_1992_aug1993_4_5_46,cometbus_4_8107_box_4_46.jpg,Punk In My Vitamins 1992 Aug1993,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1993-08,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder punk_in_my_vitamins_1992_aug1993_4_5).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; punk in my vitamins aug; community ,"Berkeley, CA ",37.8715,-122.273,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-46,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_push_button_controller_spring1991_spring1992_4_6_47,cometbus_4_8107_box_4_47.jpg,Push Button Controller Spring1991 Spring1992,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1991 (spring) to 1992 (spring),"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder push_button_controller_spring1991_spring1992_4_6).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; push button controller spring; culture; activism; art,"Berkeley, CA ",37.8715,-122.273,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-47,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
